t,A0,C1,C2,scope,scenario,v_abs,v_el,v_distr
32.91004422026299,4.5505811666134934e-7,0.06886564240449633,0.23524210264626305,ode_,multiple_15,,,
33.08538651147324,4.550571577315248e-7,0.06750015970435355,0.23250124481201345,ode_,multiple_15,,,
33.26072884216587,4.5505684621721635e-7,0.06621189254145002,0.2297835967501613,ode_,multiple_15,,,
33.43607118911595,4.550568012852148e-7,0.06499303962259544,0.2270899793937538,ode_,multiple_15,,,
33.611413552323484,4.5505702293544937e-7,0.06383667020527226,0.22442107916582557,ode_,multiple_15,,,
33.786755908563535,4.5505713033619904e-7,0.06273662613248158,0.22177746435349602,ode_,multiple_15,,,
33.96209825783611,4.550571234873866e-7,0.061687434344584284,0.21915959828553278,ode_,multiple_15,,,
34.137440600141204,4.5505700238901516e-7,0.06068422971373819,0.21656785200022974,ode_,multiple_15,,,
34.31278295870375,4.550571478729595e-7,0.059722686327542,0.2140025148195639,ode_,multiple_15,,,
34.48812531029882,4.550571791073511e-7,0.05879895703361832,0.2114638050432766,ode_,multiple_15,,,
34.66346764331394,4.5505690567623034e-7,0.05790961913886514,0.20895187765993303,ode_,multiple_15,,,
35.01415229540924,-9.293639245242628e-8,0.05622160215091662,0.204008716133346,ode_,multiple_15,,,
35.379544964349314,1.9101455617348866e-8,0.05457453713683824,0.19897277507107972,ode_,multiple_15,,,
35.83947892740065,-3.933311890805159e-9,0.052635594982208454,0.19279929581197036,ode_,multiple_15,,,
36.412695395498126,7.764212224176723e-10,0.05039000127659611,0.1853603414778936,ode_,multiple_15,,,
37.066170385013095,-1.47013796120023e-10,0.04801596880645207,0.17721789589995304,ode_,multiple_15,,,
37.81800836467599,2.6319169559583682e-11,0.04548089714868341,0.16828166921227622,ode_,multiple_15,,,
38.68031215190688,-4.415712068810213e-12,0.04278349166132906,0.1585781488049413,ode_,multiple_15,,,
39.669085413282325,6.883320545205196e-13,0.03991997493187655,0.14813232970209447,ode_,multiple_15,,,
40.796687697508204,-9.926533531237405e-14,0.03690939242572291,0.13705288424813925,ode_,multiple_15,,,
42.068013399311354,1.3260225379581352e-14,0.03379921763751332,0.12554908472232323,ode_,multiple_15,,,
43.47881614147086,-1.6512070399876735e-15,0.030660095919691807,0.11390810028708538,ode_,multiple_15,,,
45.02012600000995,1.9321054997835118e-16,0.027565648429888213,0.10241910291109567,ode_,multiple_15,,,
46.681791385139334,-2.1407560307118475e-17,0.024579453371258487,0.09132656627761758,ode_,multiple_15,,,
48.0,2.7917422581775175e-18,0.022443086089034538,0.08338942178598117,ode_,multiple_15,,,
48.0,2.7917422581775175e-18,0.022443086089034538,0.08338942178598117,ode_,multiple_15,,,
48.0,15.0,0.022443086089034538,0.08338942178598117,sw2,multiple_15,,,
48.00001994805279,14.994016777740908,0.023392766797911763,0.08338930798531044,ode_,multiple_15,,,
48.000139158838536,14.958310381888003,0.029059967050285098,0.08338866512407285,ode_,multiple_15,,,
48.00036358698619,14.891319468402918,0.03969133363404385,0.08338762745359148,ode_,multiple_15,,,
48.000532836612415,14.840997680809178,0.047676288607576625,0.0833869935472963,ode_,multiple_15,,,
48.00222533287467,14.347038425379255,0.12600784659198647,0.08338758181202945,ode_,multiple_15,,,
48.008483624676366,12.659117463484366,0.392933114442208,0.08349322220422477,ode_,multiple_15,,,
48.01932799517173,10.19085046779489,0.7806217932296271,0.08401535039336441,ode_,multiple_15,,,
48.03348385381158,7.678108276589558,1.1704724701965206,0.08521816263093467,ode_,multiple_15,,,
48.0516290790951,5.341299959132075,1.5253932741789593,0.08739768025646188,ode_,multiple_15,,,
48.07338366246296,3.456922374427012,1.8008154891068946,0.09065115238834456,ode_,multiple_15,,,
48.09866829147364,2.0848354743204536,1.9872761188928127,0.09497021918435024,ode_,multiple_15,,,
48.12698872168153,1.1832796672533183,2.092633906226015,0.10017820258021777,ode_,multiple_15,,,
48.158021488887286,0.6361323551921382,2.1366696802570275,0.10608048964209385,ode_,multiple_15,,,
48.19134055074674,0.3267036834117873,2.1393778160731913,0.11246599835084696,ode_,multiple_15,,,
48.22661285350828,0.16136202166497055,2.116790606247111,0.11916688652628606,ode_,multiple_15,,,
48.263506432679435,0.07715671929701204,2.0798612425763827,0.1260459530422996,ode_,multiple_15,,,
48.30175513897751,0.0359073783866925,2.0353447436901253,0.13300425695010223,ode_,multiple_15,,,
48.341132550245135,0.01633796964201479,1.987132061424025,0.1399689658752307,ode_,multiple_15,,,
48.38147862135322,0.007291338077274317,1.9373365398517683,0.1468916200446828,ode_,multiple_15,,,
48.422719824231876,0.0031963214908112894,1.8870248012207245,0.1537461022084942,ode_,multiple_15,,,
48.464924646905885,0.001374469596979884,1.836608151579357,0.16053294642555335,ode_,multiple_15,,,
48.50840910272603,0.0005761334376956456,1.7859859468068513,0.1672904722983833,ode_,multiple_15,,,
48.55386961683688,0.00023215763774873114,1.7345627457190052,0.17410708950350443,ode_,multiple_15,,,
48.60245763877284,8.789426248923899e-5,1.6812956256931169,0.18112094190747657,ode_,multiple_15,,,
48.65572130700096,3.0320803956239456e-5,1.6248726667655957,0.18849785277835532,ode_,multiple_15,,,
48.71559987684836,9.176980771048151e-6,1.5638264554847348,0.19641568496910444,ode_,multiple_15,,,
48.78461131698504,2.325732798341949e-6,1.4964783160829225,0.2050688470645405,ode_,multiple_15,,,
48.86627267289516,4.679623669602261e-7,1.4207555072831526,0.2146858968002973,ode_,multiple_15,,,
48.965831640912725,7.433890981816519e-8,1.3339375332631453,0.22554969194152755,ode_,multiple_15,,,
49.09150976468647,1.3897522439153448e-8,1.232392573657214,0.2380055044700893,ode_,multiple_15,,,
49.255526219790035,9.182575897992184e-9,1.1122400229608005,0.2523315950391269,ode_,multiple_15,,,
49.46488801125939,2.8876642537613168e-8,0.9770412994571394,0.26779148518504864,ode_,multiple_15,,,
49.69375840425931,1.6270133712864403e-7,0.8495819716348894,0.281539895618578,ode_,multiple_15,,,
49.90844883558427,6.030605171486627e-7,0.7466614782922513,0.2918690256669545,ode_,multiple_15,,,
50.0,1.0431555063946512e-7,0.7071062986541431,0.2956080348887014,ode_,multiple_15,,,
0.0,0.0,0.0,0.0,ode_,dose_1,,,
0.0,1.0,0.0,0.0,sw1,dose_1,,,
4.9950025024918865e-5,0.9990014983343757,0.00015848971998919795,3.734865370672822e-10,ode_,dose_1,,,
0.0005494502752741075,0.98907115305296,0.0017344231399532416,4.50361292904739e-8,ode_,dose_1,,,
0.004069364940592438,0.9218365960862689,0.012390050606415317,2.411337074076363e-6,ode_,dose_1,,,
0.012115755437796243,0.7848088396484814,0.034015919757199135,2.02455786026509e-5,ode_,dose_1,,,
0.023400980493881937,0.6262412529944772,0.058836695143542395,7.014721791078969e-5,ode_,dose_1,,,
0.037729517293713564,0.47020323751080995,0.08293010061119999,0.0001666314048002484,ode_,dose_1,,,
0.05600959676058909,0.32621733140062364,0.10464771617547866,0.0003291872318943388,ode_,dose_1,,,
0.07804801569354698,0.20993477329191942,0.12145550089852454,0.0005647563100092656,ode_,dose_1,,,
0.10367554697645476,0.12574429707645118,0.13266711873839407,0.0008716324819317822,ode_,dose_1,,,
0.13233136394814327,0.07089100147052613,0.13880854210808719,0.0012368809837021157,ode_,dose_1,,,
0.1636743698973491,0.03787538387617247,0.1411603884551685,0.0016473527095201407,ode_,dose_1,,,
0.19729068133702368,0.01933670792522915,0.14098546026949169,0.002089336436060634,ode_,dose_1,,,
0.2328784600520985,0.00949053972171755,0.13927435392909274,0.0025523030700621055,ode_,dose_1,,,
0.2701709255530887,0.0045019515569760145,0.13669200137378476,0.003028082480265009,ode_,dose_1,,,
0.30903452768363254,0.0020695415136229964,0.13363751194865983,0.0035117209995727122,ode_,dose_1,,,
0.3495088734721336,0.0009212348005498524,0.130324962143102,0.004001338650327726,ode_,dose_1,,,
0.3919345787726717,0.0003944021865932132,0.12684372895880353,0.004498961521509161,ode_,dose_1,,,
0.43705674153163454,0.0001600041279826241,0.12319914317204492,0.005010878758294628,ode_,dose_1,,,
0.4860584945410029,6.007988621862951e-5,0.11934189910426751,0.005547033897194393,ode_,dose_1,,,
0.5405147884535216,2.024089862082522e-5,0.1151924920287405,0.006119439874715087,ode_,dose_1,,,
0.6024541790151062,5.883206195916191e-6,0.11065129452242937,0.006741598518781436,ode_,dose_1,,,
0.6746146123699037,1.4045931562704083e-6,0.10559463428252566,0.007429258022416483,ode_,dose_1,,,
0.7609316540517085,2.61971692985585e-7,0.0998624434496075,0.008201881383435234,ode_,dose_1,,,
0.8674179659985916,4.031427542998866e-8,0.09323886219493681,0.009084524486525336,ode_,dose_1,,,
1.0035466102231412,9.925491892306478e-9,0.08544053772163285,0.010107724273107594,ode_,dose_1,,,
1.1821791789808898,1.1167513447492381e-8,0.07624254270567665,0.011287982638712645,ode_,dose_1,,,
1.402286598584206,4.872623719220762e-8,0.06634029328307431,0.012518214683234413,ode_,dose_1,,,
1.6297440844776596,2.636285554617972e-7,0.05754741863066918,0.013564774801069804,ode_,dose_1,,,
1.8371349078566026,7.793463026441011e-7,0.05062898310221315,0.014348133299871078,ode_,dose_1,,,
2.021514447871201,1.0737508341960379e-6,0.04524225485242923,0.0149262162234529,ode_,dose_1,,,
2.1915684247331186,8.86090750340949e-7,0.04083492086445435,0.015372857822194268,ode_,dose_1,,,
2.3568763123430707,6.141046331583127e-7,0.037008779563919694,0.015736632840186043,ode_,dose_1,,,
2.523733899136472,4.5064834134465675e-7,0.033555307199570346,0.016041319832591,ode_,dose_1,,,
2.6947145958912126,3.846994839500299e-7,0.030396214423199307,0.016295734153880193,ode_,dose_1,,,
2.8696319380861026,3.788487966187868e-7,0.027518326097915522,0.01650243206702436,ode_,dose_1,,,
3.0468201036241256,4.048211538023219e-7,0.024927104811528697,0.016663081856065243,ode_,dose_1,,,
3.2244466496876365,4.3941329916802364e-7,0.022619646555603532,0.016780807141331948,ode_,dose_1,,,
3.401362875581201,4.649852269966922e-7,0.020577313106610387,0.01686017077788278,ode_,dose_1,,,
3.5772685234731987,4.7451100055652924e-7,0.01877107616404721,0.01690615524570364,ode_,dose_1,,,
